depth,split,filename,question_id,rollout_idx,prefix_idx,label,y,score
64,train,bb_snarks_026_rollout_002_prefix_0.json,bb_snarks_026,2,0,yes,1,18.312530517578125
64,train,bb_web_of_lies_188_rollout_029_prefix_1.json,bb_web_of_lies_188,29,1,no,0,-24.49599266052246
64,train,dd_0474_rollout_007_prefix_1.json,dd_0474,7,1,no,0,-7.758401393890381
64,train,race_14906_rollout_028_prefix_0.json,race_14906,28,0,yes,1,44.36478042602539
64,train,race_15926_rollout_000_prefix_0.json,race_15926,0,0,no,0,-35.08909606933594
64,train,race_4744_rollout_000_prefix_2.json,race_4744,0,2,no,0,-12.851685523986816
64,train,race_51833_rollout_004_prefix_1.json,race_51833,4,1,no,0,-29.74298095703125
64,train,race_31620_rollout_013_prefix_1.json,race_31620,13,1,yes,1,17.106294631958008
64,train,bb_navigate_229_rollout_015_prefix_1.json,bb_navigate_229,15,1,no,0,-13.88829517364502
64,train,bb_navigate_232_rollout_020_prefix_0.json,bb_navigate_232,20,0,yes,1,24.879762649536133
64,train,bb_reasoning_about_colored_objects_093_rollout_023_prefix_0.json,bb_reasoning_about_colored_objects_093,23,0,yes,1,15.894038200378418
64,train,race_24170_rollout_013_prefix_0.json,race_24170,13,0,no,0,-14.21993350982666
64,train,bb_logical_deduction_five_objects_248_rollout_018_prefix_0.json,bb_logical_deduction_five_objects_248,18,0,yes,1,25.534889221191406
64,train,bb_temporal_sequences_176_rollout_009_prefix_1.json,bb_temporal_sequences_176,9,1,no,0,-11.175271034240723
64,train,bb_snarks_081_rollout_026_prefix_0.json,bb_snarks_081,26,0,yes,1,15.577838897705078
64,train,race_20515_rollout_006_prefix_1.json,race_20515,6,1,no,0,-30.74452781677246
64,train,race_55955_rollout_027_prefix_8.json,race_55955,27,8,no,0,-29.703567504882812
64,train,bb_date_understanding_186_rollout_001_prefix_0.json,bb_date_understanding_186,1,0,no,0,-6.113802433013916
64,train,bb_tracking_shuffled_objects_five_objects_245_rollout_014_prefix_0.json,bb_tracking_shuffled_objects_five_objects_245,14,0,yes,1,6.640998840332031
64,train,race_20179_rollout_005_prefix_11.json,race_20179,5,11,no,0,-5.277205944061279
64,train,race_4385_rollout_003_prefix_1.json,race_4385,3,1,no,0,-42.162322998046875
64,train,race_8422_rollout_011_prefix_1.json,race_8422,11,1,no,0,-33.13357925415039
64,train,bb_tracking_shuffled_objects_five_objects_066_rollout_026_prefix_1.json,bb_tracking_shuffled_objects_five_objects_066,26,1,no,0,-19.688142776489258
64,train,race_60769_rollout_010_prefix_2.json,race_60769,10,2,no,0,-14.287652969360352
64,train,bb_reasoning_about_colored_objects_185_rollout_006_prefix_0.json,bb_reasoning_about_colored_objects_185,6,0,yes,1,24.18909454345703
64,train,bb_logical_deduction_five_objects_005_rollout_024_prefix_2.json,bb_logical_deduction_five_objects_005,24,2,no,0,-46.374961853027344
64,train,dd_0401_rollout_028_prefix_1.json,dd_0401,28,1,no,0,-45.514610290527344
64,train,dd_0535_rollout_022_prefix_1.json,dd_0535,22,1,no,0,-12.392003059387207
64,train,dd_1136_rollout_018_prefix_3.json,dd_1136,18,3,no,0,-11.703587532043457
64,train,dd_1136_rollout_029_prefix_1.json,dd_1136,29,1,no,0,-6.4578070640563965
64,train,bb_logical_deduction_five_objects_046_rollout_004_prefix_0.json,bb_logical_deduction_five_objects_046,4,0,no,0,-6.370835781097412
64,train,bb_navigate_150_rollout_026_prefix_1.json,bb_navigate_150,26,1,no,0,-5.748214244842529
64,train,dd_1227_rollout_017_prefix_3.json,dd_1227,17,3,no,0,-14.850001335144043
64,train,race_20515_rollout_020_prefix_1.json,race_20515,20,1,no,0,-4.860074043273926
64,train,race_26057_rollout_001_prefix_0.json,race_26057,1,0,no,0,-5.2980523109436035
64,train,bb_reasoning_about_colored_objects_212_rollout_002_prefix_0.json,bb_reasoning_about_colored_objects_212,2,0,yes,1,17.539403915405273
64,train,bb_ruin_names_027_rollout_009_prefix_0.json,bb_ruin_names_027,9,0,yes,1,5.978518962860107
64,train,bb_snarks_158_rollout_013_prefix_0.json,bb_snarks_158,13,0,yes,1,20.713226318359375
64,train,race_14906_rollout_008_prefix_0.json,race_14906,8,0,yes,1,51.869163513183594
64,train,race_15803_rollout_008_prefix_2.json,race_15803,8,2,no,0,-24.42656898498535
64,train,bb_penguins_in_a_table_025_rollout_005_prefix_2.json,bb_penguins_in_a_table_025,5,2,yes,1,29.74538230895996
64,train,dd_0734_rollout_011_prefix_1.json,dd_0734,11,1,no,0,-9.886734962463379
64,train,race_58422_rollout_008_prefix_0.json,race_58422,8,0,yes,1,10.8265380859375
64,train,bb_web_of_lies_192_rollout_013_prefix_1.json,bb_web_of_lies_192,13,1,no,0,-17.71198844909668
64,train,race_49503_rollout_021_prefix_1.json,race_49503,21,1,no,0,-54.516937255859375
64,train,bb_logical_deduction_five_objects_026_rollout_003_prefix_0.json,bb_logical_deduction_five_objects_026,3,0,yes,1,21.679182052612305
64,train,bb_tracking_shuffled_objects_five_objects_019_rollout_008_prefix_0.json,bb_tracking_shuffled_objects_five_objects_019,8,0,yes,1,20.101987838745117
64,train,dd_0673_rollout_025_prefix_1.json,dd_0673,25,1,no,0,-15.814668655395508
64,train,race_40556_rollout_029_prefix_1.json,race_40556,29,1,no,0,-9.09318733215332
64,train,bb_sports_understanding_102_rollout_006_prefix_0.json,bb_sports_understanding_102,6,0,yes,1,21.5072021484375
64,train,dd_0602_rollout_014_prefix_0.json,dd_0602,14,0,no,0,-4.7693257331848145
64,train,dd_1026_rollout_021_prefix_3.json,dd_1026,21,3,no,0,-31.225534439086914
64,train,race_4898_rollout_016_prefix_0.json,race_4898,16,0,yes,1,8.005311965942383
64,train,bb_logical_deduction_five_objects_005_rollout_000_prefix_3.json,bb_logical_deduction_five_objects_005,0,3,no,0,-8.111909866333008
64,train,bb_logical_deduction_five_objects_249_rollout_005_prefix_0.json,bb_logical_deduction_five_objects_249,5,0,yes,1,27.175785064697266
64,train,race_20179_rollout_010_prefix_8.json,race_20179,10,8,no,0,-52.619022369384766
64,train,dd_0002_rollout_023_prefix_1.json,dd_0002,23,1,no,0,-18.679929733276367
64,train,dd_0090_rollout_010_prefix_1.json,dd_0090,10,1,no,0,-16.61067771911621
64,train,gpqa_chem_126_rollout_005_prefix_2.json,gpqa_chem_126,5,2,no,0,-8.944820404052734
64,train,dd_0462_rollout_006_prefix_0.json,dd_0462,6,0,no,0,-11.41716480255127
64,train,gpqa_chem_068_rollout_022_prefix_1.json,gpqa_chem_068,22,1,no,0,-31.02006721496582
64,train,race_13964_rollout_014_prefix_1.json,race_13964,14,1,no,0,-37.73757553100586
64,train,race_17523_rollout_024_prefix_0.json,race_17523,24,0,yes,1,39.688297271728516
64,train,race_18705_rollout_004_prefix_1.json,race_18705,4,1,no,0,-32.858070373535156
64,train,race_56041_rollout_009_prefix_2.json,race_56041,9,2,no,0,-13.958148002624512
64,train,bb_logical_deduction_five_objects_145_rollout_019_prefix_0.json,bb_logical_deduction_five_objects_145,19,0,yes,1,19.490598678588867
64,train,race_43551_rollout_010_prefix_0.json,race_43551,10,0,yes,1,14.017127990722656
64,train,race_53480_rollout_010_prefix_2.json,race_53480,10,2,no,0,-10.114346504211426
64,train,bb_date_understanding_003_rollout_006_prefix_0.json,bb_date_understanding_003,6,0,yes,1,10.644278526306152
64,train,dd_0808_rollout_018_prefix_1.json,dd_0808,18,1,no,0,-28.369272232055664
64,train,bb_penguins_in_a_table_036_rollout_017_prefix_2.json,bb_penguins_in_a_table_036,17,2,yes,1,37.244781494140625
64,train,dd_0941_rollout_015_prefix_1.json,dd_0941,15,1,no,0,-14.667236328125
64,train,race_23457_rollout_003_prefix_1.json,race_23457,3,1,no,0,-20.46322250366211
64,train,bb_date_understanding_063_rollout_026_prefix_1.json,bb_date_understanding_063,26,1,yes,1,15.909388542175293
64,train,bb_navigate_232_rollout_015_prefix_0.json,bb_navigate_232,15,0,yes,1,6.148287296295166
64,train,bb_navigate_155_rollout_019_prefix_2.json,bb_navigate_155,19,2,no,0,-26.292802810668945
64,train,dd_0207_rollout_010_prefix_0.json,dd_0207,10,0,no,0,-36.81637954711914
64,train,race_25050_rollout_008_prefix_0.json,race_25050,8,0,yes,1,13.74541187286377
64,train,race_57004_rollout_008_prefix_3.json,race_57004,8,3,no,0,-7.326746940612793
64,train,bb_logical_deduction_five_objects_072_rollout_006_prefix_0.json,bb_logical_deduction_five_objects_072,6,0,no,0,-7.387444019317627
64,train,dd_0681_rollout_024_prefix_0.json,dd_0681,24,0,no,0,-6.462692737579346
64,train,race_37810_rollout_008_prefix_0.json,race_37810,8,0,no,0,-8.523515701293945
64,train,bb_navigate_229_rollout_001_prefix_0.json,bb_navigate_229,1,0,yes,1,23.481637954711914
64,train,dd_1004_rollout_028_prefix_4.json,dd_1004,28,4,no,0,-24.201244354248047
64,train,race_0354_rollout_025_prefix_15.json,race_0354,25,15,no,0,-41.60495376586914
64,train,race_48758_rollout_021_prefix_3.json,race_48758,21,3,no,0,-20.041669845581055
64,train,race_50078_rollout_015_prefix_0.json,race_50078,15,0,yes,1,36.89004898071289
64,train,bb_causal_judgement_093_rollout_015_prefix_1.json,bb_causal_judgement_093,15,1,no,0,-30.461618423461914
64,train,dd_0143_rollout_013_prefix_0.json,dd_0143,13,0,no,0,-10.529586791992188
64,train,dd_0473_rollout_011_prefix_1.json,dd_0473,11,1,yes,1,18.755735397338867
64,train,race_41881_rollout_001_prefix_1.json,race_41881,1,1,no,0,-32.225074768066406
64,train,race_30156_rollout_017_prefix_2.json,race_30156,17,2,no,0,-6.992782115936279
64,train,bb_penguins_in_a_table_050_rollout_019_prefix_0.json,bb_penguins_in_a_table_050,19,0,yes,1,77.9886245727539
64,train,bb_sports_understanding_137_rollout_016_prefix_0.json,bb_sports_understanding_137,16,0,yes,1,12.922308921813965
64,train,race_13348_rollout_016_prefix_0.json,race_13348,16,0,no,0,-27.703922271728516
64,train,race_25050_rollout_005_prefix_0.json,race_25050,5,0,yes,1,22.036386489868164
64,train,bb_logical_deduction_five_objects_127_rollout_016_prefix_1.json,bb_logical_deduction_five_objects_127,16,1,no,0,-6.5819926261901855
64,train,race_41881_rollout_011_prefix_2.json,race_41881,11,2,no,0,-14.717314720153809
64,train,race_46152_rollout_029_prefix_1.json,race_46152,29,1,no,0,-13.317572593688965
64,train,race_49934_rollout_000_prefix_1.json,race_49934,0,1,yes,1,19.66143035888672
64,train,bb_ruin_names_109_rollout_000_prefix_0.json,bb_ruin_names_109,0,0,yes,1,17.626487731933594
64,train,race_40556_rollout_011_prefix_0.json,race_40556,11,0,no,0,-29.39951515197754
64,train,bb_logical_deduction_five_objects_005_rollout_025_prefix_2.json,bb_logical_deduction_five_objects_005,25,2,no,0,-30.01493263244629
64,train,bb_logical_deduction_five_objects_072_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_072,22,0,no,0,-31.894617080688477
64,train,dd_0179_rollout_001_prefix_1.json,dd_0179,1,1,no,0,-7.080910682678223
64,train,bb_logical_deduction_five_objects_173_rollout_005_prefix_2.json,bb_logical_deduction_five_objects_173,5,2,no,0,-12.111065864562988
64,train,dd_0462_rollout_016_prefix_0.json,dd_0462,16,0,no,0,-19.44868278503418
64,train,dd_1168_rollout_018_prefix_1.json,dd_1168,18,1,no,0,-8.669679641723633
64,train,bb_causal_judgement_059_rollout_025_prefix_1.json,bb_causal_judgement_059,25,1,no,0,-16.331588745117188
64,train,bb_date_understanding_220_rollout_007_prefix_0.json,bb_date_understanding_220,7,0,yes,1,5.903135299682617
64,train,bb_reasoning_about_colored_objects_093_rollout_014_prefix_0.json,bb_reasoning_about_colored_objects_093,14,0,yes,1,7.11167573928833
64,train,dd_0002_rollout_009_prefix_0.json,dd_0002,9,0,no,0,-8.745972633361816
64,train,race_45815_rollout_023_prefix_0.json,race_45815,23,0,yes,1,11.723105430603027
64,train,gpqa_chem_023_rollout_002_prefix_0.json,gpqa_chem_023,2,0,no,0,-25.298612594604492
64,train,race_4385_rollout_024_prefix_2.json,race_4385,24,2,no,0,-29.16791343688965
64,train,bb_logical_deduction_five_objects_083_rollout_016_prefix_1.json,bb_logical_deduction_five_objects_083,16,1,yes,1,8.648890495300293
64,train,bb_ruin_names_114_rollout_003_prefix_1.json,bb_ruin_names_114,3,1,yes,1,17.624465942382812
64,train,dd_0618_rollout_002_prefix_1.json,dd_0618,2,1,no,0,-18.703954696655273
64,train,dd_0957_rollout_011_prefix_0.json,dd_0957,11,0,yes,1,6.798249244689941
64,train,race_29289_rollout_013_prefix_0.json,race_29289,13,0,yes,1,33.85597610473633
64,train,dd_0818_rollout_019_prefix_2.json,dd_0818,19,2,no,0,-21.82962417602539
64,train,gpqa_chem_019_rollout_007_prefix_2.json,gpqa_chem_019,7,2,no,0,-42.40743637084961
64,train,bb_snarks_124_rollout_024_prefix_0.json,bb_snarks_124,24,0,no,0,-13.220145225524902
64,train,bb_web_of_lies_210_rollout_002_prefix_1.json,bb_web_of_lies_210,2,1,no,0,-22.500783920288086
64,train,dd_0900_rollout_026_prefix_3.json,dd_0900,26,3,no,0,-6.844137668609619
64,train,race_12137_rollout_020_prefix_3.json,race_12137,20,3,no,0,-4.898194313049316
64,train,race_18473_rollout_017_prefix_2.json,race_18473,17,2,no,0,-55.67876052856445
64,train,race_43218_rollout_010_prefix_0.json,race_43218,10,0,no,0,-17.437515258789062
64,train,race_46917_rollout_017_prefix_0.json,race_46917,17,0,no,0,-15.802395820617676
64,train,bb_penguins_in_a_table_102_rollout_025_prefix_0.json,bb_penguins_in_a_table_102,25,0,yes,1,31.900362014770508
64,train,bb_ruin_names_006_rollout_006_prefix_0.json,bb_ruin_names_006,6,0,yes,1,34.59172439575195
64,train,dd_1148_rollout_000_prefix_0.json,dd_1148,0,0,no,0,-36.50674057006836
64,train,race_12757_rollout_007_prefix_0.json,race_12757,7,0,no,0,-11.967698097229004
64,train,race_17801_rollout_026_prefix_1.json,race_17801,26,1,no,0,-10.19815731048584
64,train,race_22819_rollout_026_prefix_0.json,race_22819,26,0,no,0,-8.158774375915527
64,train,race_58422_rollout_024_prefix_0.json,race_58422,24,0,yes,1,16.244049072265625
64,train,gpqa_chem_009_rollout_021_prefix_1.json,gpqa_chem_009,21,1,no,0,-13.384947776794434
64,train,race_54993_rollout_001_prefix_0.json,race_54993,1,0,no,0,-13.709941864013672
64,train,race_48758_rollout_014_prefix_1.json,race_48758,14,1,no,0,-15.57481861114502
64,train,bb_snarks_099_rollout_008_prefix_0.json,bb_snarks_099,8,0,yes,1,15.208002090454102
64,train,bb_web_of_lies_014_rollout_017_prefix_0.json,bb_web_of_lies_014,17,0,yes,1,7.463720798492432
64,train,race_12757_rollout_018_prefix_1.json,race_12757,18,1,yes,1,5.037392616271973
64,train,race_55177_rollout_028_prefix_0.json,race_55177,28,0,yes,1,20.052207946777344
64,train,dd_0935_rollout_018_prefix_0.json,dd_0935,18,0,no,0,-10.561012268066406
64,train,bb_penguins_in_a_table_076_rollout_004_prefix_1.json,bb_penguins_in_a_table_076,4,1,yes,1,6.102064609527588
64,train,dd_1284_rollout_009_prefix_1.json,dd_1284,9,1,no,0,-7.538740634918213
64,train,race_22018_rollout_008_prefix_0.json,race_22018,8,0,yes,1,12.370476722717285
64,train,race_35070_rollout_003_prefix_1.json,race_35070,3,1,no,0,-5.14298152923584
64,train,race_44329_rollout_020_prefix_2.json,race_44329,20,2,no,0,-21.537668228149414
64,train,race_57162_rollout_014_prefix_0.json,race_57162,14,0,yes,1,16.82954216003418
64,train,race_58422_rollout_002_prefix_1.json,race_58422,2,1,yes,1,14.451445579528809
64,train,bb_logical_deduction_five_objects_214_rollout_017_prefix_0.json,bb_logical_deduction_five_objects_214,17,0,yes,1,23.456174850463867
64,train,bb_navigate_163_rollout_024_prefix_2.json,bb_navigate_163,24,2,yes,1,13.523369789123535
64,train,bb_temporal_sequences_141_rollout_001_prefix_1.json,bb_temporal_sequences_141,1,1,no,0,-4.813061237335205
64,train,bb_tracking_shuffled_objects_five_objects_178_rollout_028_prefix_1.json,bb_tracking_shuffled_objects_five_objects_178,28,1,no,0,-5.611334323883057
64,train,race_57155_rollout_014_prefix_0.json,race_57155,14,0,yes,1,28.683788299560547
64,train,bb_logical_deduction_five_objects_133_rollout_029_prefix_0.json,bb_logical_deduction_five_objects_133,29,0,no,0,-42.233909606933594
64,train,race_35915_rollout_000_prefix_0.json,race_35915,0,0,yes,1,15.141339302062988
64,train,race_46154_rollout_001_prefix_1.json,race_46154,1,1,no,0,-47.13859558105469
64,train,race_58422_rollout_003_prefix_1.json,race_58422,3,1,yes,1,16.846067428588867
64,train,bb_causal_judgement_096_rollout_023_prefix_0.json,bb_causal_judgement_096,23,0,yes,1,16.17599105834961
64,train,bb_logical_deduction_five_objects_083_rollout_016_prefix_0.json,bb_logical_deduction_five_objects_083,16,0,yes,1,4.947409152984619
64,train,bb_snarks_099_rollout_002_prefix_0.json,bb_snarks_099,2,0,yes,1,11.086614608764648
64,train,dd_1163_rollout_025_prefix_1.json,dd_1163,25,1,no,0,-17.178770065307617
64,train,race_14906_rollout_023_prefix_0.json,race_14906,23,0,yes,1,32.11227798461914
64,train,race_7363_rollout_004_prefix_0.json,race_7363,4,0,yes,1,29.282434463500977
64,train,bb_causal_judgement_174_rollout_019_prefix_1.json,bb_causal_judgement_174,19,1,yes,1,20.83896827697754
64,train,bb_reasoning_about_colored_objects_185_rollout_000_prefix_1.json,bb_reasoning_about_colored_objects_185,0,1,yes,1,6.163949489593506
64,train,bb_ruin_names_214_rollout_007_prefix_0.json,bb_ruin_names_214,7,0,yes,1,11.998001098632812
64,train,dd_0883_rollout_026_prefix_2.json,dd_0883,26,2,no,0,-13.770554542541504
64,train,race_17171_rollout_011_prefix_0.json,race_17171,11,0,yes,1,26.75843620300293
64,train,bb_ruin_names_047_rollout_009_prefix_0.json,bb_ruin_names_047,9,0,yes,1,31.891874313354492
64,train,dd_1136_rollout_012_prefix_0.json,dd_1136,12,0,yes,1,35.29691696166992
64,train,race_1402_rollout_027_prefix_2.json,race_1402,27,2,yes,1,51.766292572021484
64,train,race_25592_rollout_021_prefix_1.json,race_25592,21,1,no,0,-14.189146995544434
64,train,race_59842_rollout_017_prefix_0.json,race_59842,17,0,no,0,-23.60795783996582
64,train,bb_navigate_199_rollout_002_prefix_1.json,bb_navigate_199,2,1,yes,1,17.23295783996582
64,train,dd_0957_rollout_023_prefix_1.json,dd_0957,23,1,no,0,-6.961099624633789
64,train,gpqa_chem_127_rollout_020_prefix_1.json,gpqa_chem_127,20,1,no,0,-22.053194046020508
64,train,race_20515_rollout_005_prefix_1.json,race_20515,5,1,no,0,-23.11106300354004
64,train,bb_logical_deduction_five_objects_133_rollout_010_prefix_0.json,bb_logical_deduction_five_objects_133,10,0,no,0,-31.03483772277832
64,train,bb_temporal_sequences_173_rollout_028_prefix_0.json,bb_temporal_sequences_173,28,0,yes,1,5.275685787200928
64,train,race_21351_rollout_011_prefix_2.json,race_21351,11,2,no,0,-13.296744346618652
64,train,race_29289_rollout_007_prefix_0.json,race_29289,7,0,yes,1,23.737287521362305
64,train,race_45815_rollout_021_prefix_1.json,race_45815,21,1,yes,1,5.234394073486328
64,train,bb_tracking_shuffled_objects_five_objects_182_rollout_025_prefix_0.json,bb_tracking_shuffled_objects_five_objects_182,25,0,yes,1,8.193265914916992
64,train,bb_logical_deduction_five_objects_057_rollout_016_prefix_4.json,bb_logical_deduction_five_objects_057,16,4,no,0,-9.293000221252441
64,train,race_11809_rollout_016_prefix_2.json,race_11809,16,2,no,0,-7.826740741729736
64,train,race_29289_rollout_029_prefix_0.json,race_29289,29,0,yes,1,19.931066513061523
64,train,race_5385_rollout_013_prefix_6.json,race_5385,13,6,no,0,-10.707321166992188
64,train,race_57162_rollout_022_prefix_0.json,race_57162,22,0,yes,1,26.97991371154785
64,train,bb_causal_judgement_174_rollout_024_prefix_1.json,bb_causal_judgement_174,24,1,yes,1,6.83342170715332
64,train,bb_ruin_names_043_rollout_017_prefix_0.json,bb_ruin_names_043,17,0,yes,1,15.510324478149414
64,train,race_1402_rollout_015_prefix_1.json,race_1402,15,1,yes,1,22.62965202331543
64,train,race_31800_rollout_016_prefix_3.json,race_31800,16,3,no,0,-24.014379501342773
64,train,race_35070_rollout_021_prefix_0.json,race_35070,21,0,no,0,-17.00452423095703
64,train,dd_0649_rollout_003_prefix_1.json,dd_0649,3,1,no,0,-23.711877822875977
64,train,dd_0909_rollout_003_prefix_0.json,dd_0909,3,0,no,0,-17.011550903320312
64,train,race_18514_rollout_000_prefix_1.json,race_18514,0,1,yes,1,32.42769241333008
64,train,bb_navigate_163_rollout_007_prefix_1.json,bb_navigate_163,7,1,no,0,-7.770905017852783
64,train,race_30375_rollout_018_prefix_0.json,race_30375,18,0,no,0,-7.777865409851074
64,train,race_41132_rollout_028_prefix_0.json,race_41132,28,0,no,0,-13.046180725097656
64,train,race_48013_rollout_026_prefix_1.json,race_48013,26,1,no,0,-9.367705345153809
64,train,race_51833_rollout_018_prefix_1.json,race_51833,18,1,no,0,-13.548115730285645
64,train,bb_temporal_sequences_141_rollout_004_prefix_0.json,bb_temporal_sequences_141,4,0,yes,1,11.781716346740723
64,train,bb_web_of_lies_033_rollout_025_prefix_1.json,bb_web_of_lies_033,25,1,yes,1,4.017482757568359
64,train,dd_0238_rollout_007_prefix_0.json,dd_0238,7,0,yes,1,4.240029811859131
64,train,gpqa_chem_065_rollout_028_prefix_1.json,gpqa_chem_065,28,1,yes,1,5.542735576629639
64,train,gpqa_chem_167_rollout_015_prefix_1.json,gpqa_chem_167,15,1,no,0,-8.998822212219238
64,train,race_1012_rollout_002_prefix_5.json,race_1012,2,5,no,0,-10.875113487243652
64,train,race_22819_rollout_008_prefix_9.json,race_22819,8,9,no,0,-27.9418888092041
64,train,race_3536_rollout_002_prefix_1.json,race_3536,2,1,no,0,-15.759140968322754
64,train,race_41132_rollout_022_prefix_1.json,race_41132,22,1,no,0,-26.311735153198242
64,train,dd_0745_rollout_028_prefix_1.json,dd_0745,28,1,no,0,-44.278377532958984
64,train,race_31900_rollout_000_prefix_0.json,race_31900,0,0,yes,1,40.459659576416016
64,train,race_60630_rollout_019_prefix_2.json,race_60630,19,2,no,0,-14.983170509338379
64,train,dd_0459_rollout_010_prefix_2.json,dd_0459,10,2,no,0,-12.913651466369629
64,train,dd_1340_rollout_017_prefix_0.json,dd_1340,17,0,no,0,-24.889549255371094
64,train,bb_causal_judgement_103_rollout_019_prefix_0.json,bb_causal_judgement_103,19,0,yes,1,27.856285095214844
64,train,bb_date_understanding_214_rollout_003_prefix_0.json,bb_date_understanding_214,3,0,yes,1,5.647778034210205
64,train,bb_reasoning_about_colored_objects_076_rollout_017_prefix_0.json,bb_reasoning_about_colored_objects_076,17,0,yes,1,10.7615966796875
64,train,race_18705_rollout_001_prefix_1.json,race_18705,1,1,no,0,-5.9095540046691895
64,train,race_58422_rollout_022_prefix_0.json,race_58422,22,0,yes,1,16.43779754638672
64,train,bb_logical_deduction_five_objects_044_rollout_013_prefix_1.json,bb_logical_deduction_five_objects_044,13,1,no,0,-22.9796142578125
64,train,bb_logical_deduction_five_objects_044_rollout_022_prefix_0.json,bb_logical_deduction_five_objects_044,22,0,no,0,-9.102713584899902
64,train,bb_penguins_in_a_table_093_rollout_016_prefix_0.json,bb_penguins_in_a_table_093,16,0,yes,1,28.141809463500977
64,train,bb_reasoning_about_colored_objects_027_rollout_027_prefix_1.json,bb_reasoning_about_colored_objects_027,27,1,yes,1,10.873050689697266
64,train,bb_reasoning_about_colored_objects_221_rollout_010_prefix_0.json,bb_reasoning_about_colored_objects_221,10,0,yes,1,28.25743865966797
64,train,race_51235_rollout_011_prefix_1.json,race_51235,11,1,no,0,-11.701834678649902
64,train,bb_date_understanding_003_rollout_012_prefix_1.json,bb_date_understanding_003,12,1,yes,1,16.62227439880371
64,train,dd_0508_rollout_004_prefix_3.json,dd_0508,4,3,no,0,-28.9665584564209
64,train,bb_sports_understanding_093_rollout_028_prefix_0.json,bb_sports_understanding_093,28,0,yes,1,33.82600784301758
64,train,gpqa_chem_148_rollout_005_prefix_0.json,gpqa_chem_148,5,0,yes,1,35.55684280395508
64,train,race_25592_rollout_001_prefix_3.json,race_25592,1,3,no,0,-9.002167701721191
64,train,dd_1013_rollout_018_prefix_0.json,dd_1013,18,0,yes,1,10.177201271057129
64,train,gpqa_chem_024_rollout_002_prefix_1.json,gpqa_chem_024,2,1,no,0,-9.034073829650879
64,train,race_11279_rollout_020_prefix_1.json,race_11279,20,1,no,0,-10.796332359313965
64,train,race_49934_rollout_026_prefix_0.json,race_49934,26,0,yes,1,21.3410701751709
64,train,race_8498_rollout_000_prefix_1.json,race_8498,0,1,yes,1,20.590559005737305
64,train,bb_snarks_014_rollout_015_prefix_0.json,bb_snarks_014,15,0,yes,1,9.781168937683105
64,train,race_35070_rollout_028_prefix_2.json,race_35070,28,2,no,0,-24.841524124145508
64,train,bb_logical_deduction_five_objects_057_rollout_020_prefix_1.json,bb_logical_deduction_five_objects_057,20,1,no,0,-19.359655380249023
64,train,race_6996_rollout_026_prefix_4.json,race_6996,26,4,no,0,-26.550636291503906
64,train,bb_causal_judgement_024_rollout_014_prefix_1.json,bb_causal_judgement_024,14,1,yes,1,16.751094818115234
64,train,bb_temporal_sequences_173_rollout_025_prefix_0.json,bb_temporal_sequences_173,25,0,yes,1,22.648483276367188
64,train,gpqa_chem_116_rollout_012_prefix_2.json,gpqa_chem_116,12,2,no,0,-24.62129783630371
64,train,race_49309_rollout_004_prefix_0.json,race_49309,4,0,yes,1,9.126504898071289
64,train,bb_logical_deduction_five_objects_127_rollout_011_prefix_1.json,bb_logical_deduction_five_objects_127,11,1,no,0,-5.255581378936768
64,train,bb_penguins_in_a_table_102_rollout_007_prefix_1.json,bb_penguins_in_a_table_102,7,1,yes,1,18.80845069885254
64,train,bb_reasoning_about_colored_objects_180_rollout_000_prefix_1.json,bb_reasoning_about_colored_objects_180,0,1,yes,1,36.396907806396484
64,train,race_33977_rollout_016_prefix_2.json,race_33977,16,2,no,0,-8.110777854919434
64,train,race_39230_rollout_015_prefix_1.json,race_39230,15,1,no,0,-31.17261505126953
64,train,race_58422_rollout_003_prefix_0.json,race_58422,3,0,yes,1,36.45674514770508
64,train,dd_1300_rollout_026_prefix_1.json,dd_1300,26,1,no,0,-6.8153767585754395
64,train,race_18514_rollout_000_prefix_0.json,race_18514,0,0,yes,1,37.25768280029297
64,train,bb_reasoning_about_colored_objects_009_rollout_009_prefix_0.json,bb_reasoning_about_colored_objects_009,9,0,no,0,-25.000307083129883
64,train,bb_web_of_lies_091_rollout_016_prefix_1.json,bb_web_of_lies_091,16,1,no,0,-7.410569667816162
64,train,race_11878_rollout_024_prefix_3.json,race_11878,24,3,no,0,-5.559534549713135
64,train,race_12137_rollout_008_prefix_1.json,race_12137,8,1,no,0,-68.30364227294922
64,train,race_47885_rollout_002_prefix_0.json,race_47885,2,0,no,0,-8.823844909667969
64,train,bb_causal_judgement_174_rollout_019_prefix_0.json,bb_causal_judgement_174,19,0,yes,1,4.197641849517822
64,train,race_48508_rollout_027_prefix_0.json,race_48508,27,0,yes,1,8.724655151367188
64,train,bb_navigate_011_rollout_018_prefix_1.json,bb_navigate_011,18,1,yes,1,10.09976863861084
64,train,bb_web_of_lies_188_rollout_008_prefix_0.json,bb_web_of_lies_188,8,0,yes,1,23.1658992767334
64,train,dd_0827_rollout_024_prefix_2.json,dd_0827,24,2,no,0,-25.984895706176758
64,train,bb_temporal_sequences_232_rollout_019_prefix_0.json,bb_temporal_sequences_232,19,0,no,0,-16.468660354614258
64,train,dd_0605_rollout_015_prefix_2.json,dd_0605,15,2,no,0,-33.733299255371094
